date,service,departure_station,arrival_station,avg_journey_duration,nb_planned_trains,nb_cancelled_trains,nb_late_trains_departure,avg_delay_late_trains_departure,avg_delay_all_trains_departure,nb_late_trains_arrival,avg_delay_late_trains_arrival,avg_delay_all_trains_arrival,nb_trains_late_over_15min,avg_delay_trains_late_over_15min,nb_trains_late_over_30min,nb_trains_late_over_60min,pct_delay_external_causes,pct_delay_infrastructure,pct_delay_traffic_management,pct_delay_rolling_stock,pct_delay_station_management,Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)
2019-11,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,188,152,0,127,12.02979003,10.0125,32,28.09739583,7.636622807,26,31.5775641,9.0,2.0,21.875,15.625,43.75,15.625,3.125,0.0,0.0,0.0
2019-11,National,DIJON VILLE,PARIS LYON,98,424,4,377,5.347833775,4.785396825,52,31.59262821,5.617142857,36,40.25509259,15.0,6.0,13.46153846,30.76923077,38.46153846,13.46153846,1.923076923,1.923076923,0.0,0.0
2019-12,National,BELLEGARDE (AIN),PARIS LYON,164,98,13,78,5.96025641,5.437254902,19,35.8877193,8.835490196,16,40.35416667,10.0,1.0,73.68421053,0.0,10.52631579,10.52631579,5.263157895,0.0,0.0,0.0
2019-12,National,PARIS EST,STRASBOURG,114,283,38,183,2.52723133,1.807278912,23,26.52681159,3.737891156,26,32.44855072,8.0,0.0,13.63636364,9.090909091,31.81818182,18.18181818,22.72727273,4.545454545,0.0,0.0
2019-12,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,195,99,17,66,19.00176768,15.20426829,21,43.95634921,12.34512195,18,49.47407407,11.0,5.0,23.80952381,19.04761905,33.33333333,9.523809524,9.523809524,4.761904762,0.0,0.0
2019-12,National,DIJON VILLE,PARIS LYON,99,187,29,151,5.812472406,5.544831224,24,26.73680556,5.613924051,15,35.57555556,5.0,2.0,33.33333333,29.16666667,20.83333333,4.166666667,8.333333333,4.166666667,0.0,0.0
2019-12,National,PARIS LYON,MULHOUSE VILLE,167,158,17,64,4.37734375,1.750118203,31,23.16129032,6.76678487,23,26.96594203,6.0,1.0,74.19354839,3.225806452,9.677419355,6.451612903,0.0,6.451612903,0.0,0.0
2020-01,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,190,191,10,142,11.38004695,8.845856354,40,28.17916667,7.228176796,35,30.50095238,16.0,1.0,12.82051282,20.51282051,48.71794872,2.564102564,10.25641026,5.128205128,0.0,0.0
2020-01,National,DIJON VILLE,PARIS LYON,99,326,15,271,4.57398524,3.963504823,32,22.43020833,2.242550911,14,35.33214286,4.0,2.0,38.70967742,12.90322581,32.25806452,9.677419355,3.225806452,3.225806452,0.0,0.0
2020-01,National,PARIS LYON,MULHOUSE VILLE,169,249,13,119,6.481372549,3.091313559,37,35.06981982,6.823446328,29,41.41666667,14.0,7.0,16.21621622,27.02702703,18.91891892,32.43243243,2.702702703,2.702702703,0.0,0.0
2020-01,National,PARIS EST,STRASBOURG,114,444,20,311,1.39807074,0.960220126,15,22.85333333,0.663600629,9,29.96111111,3.0,1.0,6.666666667,46.66666667,6.666666667,26.66666667,13.33333333,0.0,0.0,0.0
2020-01,National,BELLEGARDE (AIN),PARIS LYON,164,170,10,126,2.863359788,2.205625,11,34.26515152,1.9328125,6,53.20277778,4.0,1.0,45.45454545,9.090909091,27.27272727,9.090909091,9.090909091,0.0,0.0,0.0
2020-02,National,BELLEGARDE (AIN),PARIS LYON,164,244,3,185,2.854684685,2.127939142,16,25.59479167,1.894190871,8,37.70416667,4.0,1.0,6.25,25.0,25.0,12.5,18.75,12.5,0.0,0.0
2020-02,National,PARIS EST,STRASBOURG,117,515,12,407,2.752211302,2.178197482,42,41.96111111,3.832571239,29,55.35402299,14.0,6.0,21.42857143,26.19047619,9.523809524,38.0952381,2.380952381,2.380952381,0.0,0.0
2020-02,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,189,252,1,201,9.044776119,6.912549801,65,24.91666667,7.652124834,48,29.546875,17.0,3.0,12.30769231,18.46153846,52.30769231,6.153846154,6.153846154,4.615384615,0.0,0.0
2020-02,National,DIJON VILLE,PARIS LYON,99,385,7,319,6.834482759,5.741269841,42,39.88095238,4.208465608,28,53.71130952,16.0,6.0,28.57142857,23.80952381,28.57142857,14.28571429,4.761904762,0.0,0.0,0.0
2020-02,National,PARIS LYON,MULHOUSE VILLE,168,294,7,136,5.538602941,2.457375145,27,50.57407407,5.507084785,21,61.50952381,15.0,8.0,29.62962963,37.03703704,11.11111111,18.51851852,3.703703704,0.0,0.0,0.0
2020-03,National,BELLEGARDE (AIN),PARIS LYON,164,164,15,127,10.79146982,9.158389262,34,35.32058824,8.561744966,27,41.15123457,19.0,3.0,0.0,67.64705882,17.64705882,11.76470588,0.0,2.941176471,0.0,0.0
2020-03,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,187,137,18,86,6.821705426,4.819327731,23,34.04202899,7.518767507,15,46.17777778,10.0,5.0,9.090909091,18.18181818,40.90909091,18.18181818,4.545454545,9.090909091,0.0,0.0
2020-03,National,PARIS LYON,MULHOUSE VILLE,168,194,13,94,3.896985816,1.888766114,33,25.93636364,5.97053407,27,28.92592593,7.0,3.0,6.25,18.75,12.5,28.125,0.0,34.375,0.0,0.0
2020-03,National,PARIS EST,STRASBOURG,136,282,30,217,3.734946237,3.179695767,75,44.00466667,13.24636243,67,47.81318408,53.0,14.0,77.04918033,6.557377049,8.196721311,4.918032787,3.278688525,0.0,0.0,0.0
2020-03,National,DIJON VILLE,PARIS LYON,98,253,23,182,4.655311355,3.640507246,17,44.90588235,2.995652174,13,54.93974359,9.0,4.0,29.41176471,35.29411765,11.76470588,11.76470588,5.882352941,5.882352941,0.0,0.0
2020-04,National,DIJON VILLE,PARIS LYON,102,50,22,26,14.8224359,13.71130952,9,20.56666667,7.189880952,6,24.54722222,2.0,0.0,0.0,44.44444444,0.0,22.22222222,11.11111111,22.22222222,0.0,0.0
2020-04,National,BELLEGARDE (AIN),PARIS LYON,0,0,14,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04,National,PARIS LYON,MULHOUSE VILLE,173,34,15,6,2.880555556,0.420175439,10,29.235,16.05263158,10,29.235,4.0,0.0,10.0,40.0,0.0,0.0,0.0,50.0,0.0,0.0
2020-04,National,PARIS EST,STRASBOURG,178,40,35,5,1.253333333,1.253333333,3,38.46111111,23.98,3,38.46111111,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,0,0,13,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05,National,BELLEGARDE (AIN),PARIS LYON,164,44,10,21,9.386507937,5.71127451,3,56.12777778,3.145588235,2,77.71666667,1.0,1.0,0.0,66.66666667,33.33333333,0.0,0.0,0.0,0.0,0.0
2020-05,National,PARIS EST,STRASBOURG,151,155,30,107,1.963395639,1.651066667,8,79.21666667,3.3444,7,88.86428571,4.0,3.0,37.5,25.0,25.0,12.5,0.0,0.0,0.0,0.0
2020-05,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,189,36,9,23,6.613768116,5.628395062,1,17.38333333,0.675925926,1,17.38333333,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2020-05,National,DIJON VILLE,PARIS LYON,103,122,22,86,5.275581395,4.485,11,20.32424242,3.244833333,7,25.13333333,1.0,0.0,9.090909091,27.27272727,27.27272727,18.18181818,9.090909091,9.090909091,0.0,0.0
2020-05,National,PARIS LYON,MULHOUSE VILLE,177,96,15,29,2.55,0.542798354,3,67.16666667,3.031069959,3,67.16666667,2.0,1.0,33.33333333,33.33333333,0.0,33.33333333,0.0,0.0,0.0,0.0
2020-06,National,BELLEGARDE (AIN),PARIS LYON,164,99,10,55,2.311515152,1.353932584,6,42.23888889,2.664419476,5,48.23333333,2.0,2.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,0.0
2020-06,National,DIJON VILLE,PARIS LYON,103,199,14,166,2.500903614,2.221081081,8,27.53958333,2.218198198,4,41.12916667,2.0,1.0,14.28571429,42.85714286,14.28571429,0.0,0.0,28.57142857,0.0,0.0
2020-06,National,PARIS EST,STRASBOURG,154,283,22,239,1.483124128,1.189399745,12,24.16944444,0.351787995,10,26.36166667,2.0,0.0,18.18181818,54.54545455,9.090909091,9.090909091,9.090909091,0.0,0.0,0.0
2020-06,National,PARIS LYON,MULHOUSE VILLE,178,165,11,65,1.338205128,0.371645022,10,26.585,2.756277056,7,30.99791667,3.0,1.0,14.28571429,28.57142857,14.28571429,42.85714286,0.0,0.0,0.0,0.0
2020-06,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,187,126,6,102,13.37973856,11.33763889,33,40.89848485,11.81125,31,42.84677419,15.0,4.0,42.85714286,25.0,14.28571429,14.28571429,3.571428571,0.0,0.0,0.0
2020-07,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,194,112,2,95,11.35105263,9.771363636,27,32.87839506,9.631212121,21,38.61428571,10.0,2.0,51.85185185,14.81481481,25.92592593,0.0,7.407407407,0.0,0.0,0.0
2020-07,National,PARIS LYON,MULHOUSE VILLE,171,251,10,116,2.56091954,1.060719225,20,44.24916667,4.335062241,15,55.16333333,9.0,4.0,50.0,15.0,0.0,30.0,0.0,5.0,0.0,0.0
2020-07,National,BELLEGARDE (AIN),PARIS LYON,169,205,7,148,2.69786036,1.930555556,19,21.76578947,2.73013468,11,28.90151515,3.0,1.0,26.31578947,26.31578947,26.31578947,0.0,10.52631579,10.52631579,0.0,0.0
2020-07,National,DIJON VILLE,PARIS LYON,103,250,9,219,3.4652207,3.136168741,9,29.47222222,2.156362379,5,43.26666667,3.0,1.0,33.33333333,33.33333333,11.11111111,0.0,11.11111111,11.11111111,0.0,0.0
2020-07,National,PARIS EST,STRASBOURG,157,372,12,323,2.178895769,1.936388889,21,36.77142857,1.327824074,16,44.425,9.0,3.0,35.0,50.0,5.0,10.0,0.0,0.0,0.0,0.0
2020-08,National,DIJON VILLE,PARIS LYON,103,250,4,222,6.164489489,5.542073171,23,30.98550725,5.196138211,21,54.66491228,10.0,7.0,8.695652174,43.47826087,30.43478261,4.347826087,8.695652174,4.347826087,0.0,0.0
2020-08,National,PARIS LYON,MULHOUSE VILLE,171,248,3,95,3.017894737,0.963197279,20,31.68916667,2.982244898,16,36.65729167,10.0,2.0,15.0,25.0,25.0,30.0,5.0,0.0,0.0,0.0
2020-08,National,BELLEGARDE (AIN),PARIS LYON,171,207,3,141,3.121631206,2.049673203,25,22.05733333,3.235702614,18,25.84166667,3.0,1.0,12.0,40.0,20.0,20.0,0.0,8.0,0.0,0.0
2020-08,National,PARIS EST,STRASBOURG,157,377,3,326,2.309662577,1.990196078,21,58.80396825,3.660784314,18,66.75185185,14.0,7.0,38.0952381,23.80952381,0.0,28.57142857,9.523809524,0.0,0.0,0.0
2020-08,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,195,107,4,91,10.65054945,9.385436893,28,29.64404762,9.733656958,23,33.1884058,7.0,2.0,28.57142857,21.42857143,42.85714286,3.571428571,0.0,3.571428571,0.0,0.0
2020-09,National,PARIS EST,STRASBOURG,155,367,3,304,2.481469298,2.03228022,17,29.95686275,1.066117216,12,37.37361111,6.0,1.0,23.52941176,17.64705882,23.52941176,29.41176471,5.882352941,0.0,0.0,0.0
2020-09,National,BELLEGARDE (AIN),PARIS LYON,167,204,3,147,2.713038549,1.919237148,23,31.81376812,4.904311774,17,39.12352941,6.0,1.0,17.39130435,30.43478261,13.04347826,26.08695652,8.695652174,4.347826087,0.0,0.0
2020-09,National,PARIS LYON,MULHOUSE VILLE,172,275,1,128,3.832161458,1.604805353,24,29.69236111,3.507664234,14,42.45833333,10.0,3.0,12.5,33.33333333,12.5,33.33333333,8.333333333,0.0,0.0,0.0
2020-09,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,189,134,2,98,5.98622449,4.368560606,27,22.35,6.80530303,19,26.60263158,5.0,0.0,33.33333333,22.22222222,37.03703704,7.407407407,0.0,0.0,0.0,0.0
2020-09,National,DIJON VILLE,PARIS LYON,101,358,1,269,3.341078067,2.469561158,24,27.84583333,3.234593838,11,46.26212121,7.0,2.0,12.5,25.0,33.33333333,16.66666667,12.5,0.0,0.0,0.0
2020-10,National,PARIS EST,STRASBOURG,132,288,6,231,4.527849928,3.674822695,25,41.96666667,4.955791962,18,53.25462963,9.0,7.0,56.0,20.0,8.0,16.0,0.0,0.0,0.0,0.0
2020-10,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,185,116,2,90,9.379814815,7.346052632,26,32.18076923,8.940643275,21,36.73492063,9.0,4.0,23.07692308,30.76923077,34.61538462,11.53846154,0.0,0.0,0.0,0.0
2020-10,National,PARIS LYON,MULHOUSE VILLE,172,157,0,89,2.886329588,1.482696391,15,27.76777778,4.407961783,10,35.45,7.0,0.0,26.66666667,20.0,6.666666667,40.0,6.666666667,0.0,0.0,0.0
2020-10,National,BELLEGARDE (AIN),PARIS LYON,164,95,2,71,5.128638498,3.831541219,15,48.43222222,9.603763441,12,57.41388889,9.0,5.0,16.66666667,50.0,8.333333333,25.0,0.0,0.0,0.0,0.0
2020-10,National,DIJON VILLE,PARIS LYON,100,250,5,200,4.329166667,3.496666667,25,26.70133333,3.605782313,18,32.60092593,6.0,1.0,20.0,40.0,28.0,8.0,0.0,4.0,0.0,0.0
2020-11,National,PARIS EST,STRASBOURG,123,127,20,45,2.752222222,-1.55529595,6,25.63888889,1.463084112,5,27.93,1.0,0.0,33.33333333,0.0,0.0,66.66666667,0.0,0.0,0.0,0.0
2020-11,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,189,75,5,55,7.60969697,5.915238095,10,21.77,5.878095238,8,30.58571429,2.0,0.0,30.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0
2020-11,National,DIJON VILLE,PARIS LYON,101,85,19,63,6.332539683,6.028535354,8,24.95833333,3.325,5,32.77333333,3.0,0.0,0.0,62.5,25.0,0.0,12.5,0.0,0.0,0.0
2020-11,National,BELLEGARDE (AIN),PARIS LYON,168,52,5,23,5.170289855,2.404609929,2,59.93333333,1.417375887,2,59.93333333,1.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11,National,PARIS LYON,MULHOUSE VILLE,170,69,10,17,1.680392157,0.224858757,7,32.46904762,6.481073446,3,59.71666667,1.0,1.0,14.28571429,71.42857143,14.28571429,0.0,0.0,0.0,0.0,0.0
2020-12,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,187,140,9,93,6.724193548,4.670610687,20,21.995,4.711704835,17,28.42777778,3.0,1.0,45.0,25.0,25.0,0.0,5.0,0.0,0.0,0.0
2020-12,National,PARIS EST,STRASBOURG,131,369,21,136,4.199632353,1.441858238,15,42.43555556,1.677586207,14,44.6202381,5.0,2.0,20.0,33.33333333,0.0,33.33333333,6.666666667,6.666666667,0.0,0.0
2020-12,National,BELLEGARDE (AIN),PARIS LYON,166,136,6,72,2.943287037,1.496666667,4,41.2375,0.551282051,4,41.2375,3.0,1.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0
2020-12,National,PARIS LYON,MULHOUSE VILLE,169,219,11,75,3.323333333,0.979086538,14,58.52380952,4.845112179,14,58.52380952,8.0,3.0,50.0,21.42857143,0.0,28.57142857,0.0,0.0,0.0,0.0
2020-12,National,DIJON VILLE,PARIS LYON,98,271,17,185,3.706396396,2.648753281,11,40.07575758,0.977690289,9,46.26481481,6.0,2.0,54.54545455,27.27272727,9.090909091,0.0,0.0,9.090909091,0.0,0.0
2021-01,National,BELLEGARDE (AIN),PARIS LYON,165,170,0,48,6.956944444444441,1.946470588,19,29.97017544,1.895098039,17,32.09313725,6.0,3.0,42.105263157894704,15.78947368,21.05263158,15.78947368,5.263157895,0.0,0.0,0.0
2021-01,National,DIJON VILLE,PARIS LYON,98,255,1,77,8.389393939,2.670318725,19,47.29824561,1.563678619,15,56.57111111,11.0,3.0,31.57894737,26.31578947,15.78947368,10.52631579,15.78947368,0.0,0.0,0.0
2021-01,National,PARIS LYON,MULHOUSE VILLE,170,205,0,14,11.1202381,0.625691057,13,41.97820513,3.364796748,13,41.97820513,6.0,3.0,38.46153846,30.76923077,23.07692308,7.692307692,0.0,0.0,0.0,0.0
2021-01,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,182,234,1,132,10.24457071,5.758226037,57,28.73684211,7.208154506,46,32.30833333,18.0,2.0,49.12280702,14.03508772,29.8245614,1.754385965,0.0,5.263157895,0.0,0.0
2021-01,National,PARIS EST,STRASBOURG,129,477,9,68,17.59852941,2.41292735,53,46.38490566,5.711217948717949,34,64.32156863,18.0,6.0,50.0,15.38461538,7.692307692,15.38461538,1.923076923,9.615384615,0.0,0.0
2021-02,National,DIJON VILLE,PARIS LYON,98,246,1,86,7.418023255813961,2.66414966,13,54.18461538,2.483605442,8,79.88333333,4.0,3.0,15.38461538,46.15384615,15.38461538,23.07692308,0.0,0.0,0.0,0.0
2021-02,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,183,232,0,136,10.85318627,6.300574713,72,40.61689815,12.9108477,68,42.12622549,27.0,19.0,38.57142857,14.28571429,31.42857143,12.85714286,2.857142857,0.0,0.0,0.0
2021-02,National,PARIS LYON,MULHOUSE VILLE,170,209,0,10,18.67166667,0.810446571,13,69.81153846,5.488357257,11,80.28939394,9.0,7.0,15.38461538,38.46153846,0.0,30.76923077,0.0,15.38461538,0.0,0.0
2021-02,National,BELLEGARDE (AIN),PARIS LYON,165,136,0,41,7.269105691,2.177696078,21,42.10238095,5.508946078,19,45.35,13.0,4.0,15.78947368,15.78947368,31.57894737,21.05263158,10.52631579,5.263157895,0.0,0.0
2021-02,National,PARIS EST,STRASBOURG,129,344,0,67,7.650248756,1.475146199,23,26.25,1.8231481481481493,17,30.50882353,5.0,1.0,39.130434782608695,21.73913043,0.0,26.08695652,13.043478260869602,0.0,0.0,0.0
2021-03,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,180,185,2,106,12.40471698,7.205555556,30,35.14,5.574954463,29,35.82816092,10.0,4.0,60.0,10.0,10.0,10.0,6.666666667,3.333333333,0.0,0.0
2021-03,National,PARIS EST,STRASBOURG,129,396,16,47,11.18794326,1.424342105,20,31.4075,1.584385965,20,31.4075,8.0,0.0,15.0,10.0,20.0,15.0,10.0,30.0,0.0,0.0
2021-03,National,BELLEGARDE (AIN),PARIS LYON,163,107,3,23,5.305072464,1.133173077,7,55.05952381,2.90625,5,71.44666667,3.0,3.0,42.85714286,28.57142857,14.28571429,0.0,14.28571429,0.0,0.0,0.0
2021-03,National,DIJON VILLE,PARIS LYON,98,239,12,61,10.44863388,2.897185185,17,84.82156863,3.727185185,13,106.8961538,9.0,7.0,35.29411765,41.17647059,11.76470588,5.882352941,0.0,5.882352941,0.0,0.0
2021-03,National,PARIS LYON,MULHOUSE VILLE,171,192,6,11,13.66212121,0.648476703,10,67.71,3.753494624,9,73.83888889,6.0,5.0,40.0,20.0,10.0,10.0,10.0,10.0,0.0,0.0
2021-04,National,PARIS EST,STRASBOURG,126,449,143,37,9.341891892,1.208496732,15,32.72888889,0.152396514,12,37.66666667,8.0,0.0,14.28571429,14.28571429,0.0,35.71428571,7.142857143,28.57142857,0.0,0.0
2021-04,National,DIJON VILLE,PARIS LYON,97,282,94,58,8.268390805,2.573315603,10,36.86333333,1.455053191,6,52.31111111,2.0,1.0,0.0,30.0,10.0,30.0,20.0,10.0,0.0,0.0
2021-04,National,PARIS LYON,MULHOUSE VILLE,173,216,96,9,4.853703704,0.246527778,4,49.72916667,2.234027778,3,61.98333333,2.0,1.0,0.0,25.0,0.0,50.0,0.0,25.0,0.0,0.0
2021-04,National,BELLEGARDE (AIN),PARIS LYON,162,100,36,23,6.118115942,2.205729167,2,50.8,-0.006510417,2,50.8,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2021-04,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,180,154,35,93,10.62849462,8.208263305,23,23.59782609,4.585994398,19,25.3745614,2.0,1.0,65.2173913,0.0,34.78260869565219,0.0,0.0,0.0,0.0,0.0
2021-05,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,183,147,3,97,12.839347079037802,8.570601852,52,26.44102564,10.57962963,43,29.02984496,12.0,2.0,73.07692308,13.46153846,3.846153846,9.615384615,0.0,0.0,0.0,0.0
2021-05,National,BELLEGARDE (AIN),PARIS LYON,162,109,8,44,6.725378788,2.931683168,16,43.23020833,6.254620462,10,61.59333333333329,7.0,2.0,18.75,43.75,18.75,6.25,0.0,12.5,0.0,0.0
2021-05,National,PARIS EST,STRASBOURG,124,428,34,38,7.151754386,0.7660744500846018,16,33.33333333,0.62643824,11,41.81818182,8.0,1.0,6.25,37.5,0.0,18.75,0.0,37.5,0.0,0.0
2021-05,National,DIJON VILLE,PARIS LYON,98,299,13,72,5.712731481,1.50460373,10,16.57833333,0.391491841,4,22.18333333,1.0,0.0,0.0,11.111111111111098,44.44444444444439,11.111111111111098,11.111111111111098,22.22222222,0.0,0.0
2021-05,National,PARIS LYON,MULHOUSE VILLE,173,203,16,17,19.50882353,1.601693405,8,41.78125,1.806951872,6,51.23333333,3.0,1.0,25.0,25.0,0.0,12.5,12.5,25.0,0.0,0.0
2021-06,National,BELLEGARDE (AIN),PARIS LYON,161,120,0,32,5.8953125,1.6112500000000003,9,25.15,0.758333333,6,30.441666666666706,3.0,0.0,0.0,66.66666667,11.11111111,11.11111111,0.0,11.11111111,0.0,0.0
2021-06,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,183,141,0,95,12.551052631578898,8.418452381,40,29.84416667,9.634166667,38,30.66754386,11.0,2.0,67.5,5.0,15.0,7.5,2.5,2.5,0.0,0.0
2021-06,National,DIJON VILLE,PARIS LYON,98,297,0,82,9.16199187,2.601858108,15,45.75666667,1.973198198,8,74.01666667,6.0,5.0,40.0,20.0,6.666666667,26.66666667,6.666666667,0.0,0.0,0.0
2021-06,National,PARIS EST,STRASBOURG,125,410,2,63,14.97724868,2.414665033,25,43.55,2.381576797,23,46.28623188,16.0,5.0,8.0,40.0,4.0,28.000000000000004,12.0,8.0,0.0,0.0
2021-06,National,PARIS LYON,MULHOUSE VILLE,172,222,0,15,18.45,1.079279279,12,27.6,1.752102102,9,32.18888889,3.0,1.0,27.27272727,18.18181818,0.0,27.27272727,27.27272727,0.0,0.0,0.0
2021-07,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,194,164,1,113,14.68613569,10.10869121,50,28.071666666666697,9.942535787,44,30.15113636,22.0,1.0,60.0,12.0,10.0,14.000000000000002,4.0,0.0,0.0,0.0
2021-07,National,DIJON VILLE,PARIS LYON,98,303,0,96,10.315625,3.312181617,20,37.7625,1.706810631,10,61.345000000000006,7.0,5.0,10.52631579,15.78947368,15.78947368,21.05263158,15.78947368,21.05263158,0.0,0.0
2021-07,National,BELLEGARDE (AIN),PARIS LYON,163,177,0,62,4.552956989,1.666384181,20,18.58333333,2.378907721,10,23.555,2.0,0.0,25.0,30.0,20.0,0.0,15.0,10.0,0.0,0.0
2021-07,National,PARIS EST,STRASBOURG,125,510,1,72,13.31342593,1.990242305,21,43.3515873,0.919155206,18,48.60185185,12.0,6.0,14.28571429,0.0,4.761904762,47.61904762,14.28571429,19.04761905,0.0,0.0
2021-07,National,PARIS LYON,MULHOUSE VILLE,170,237,0,21,16.11190476,1.291842475,21,33.6031746,3.572292546,18,36.96018519,9.0,2.0,4.761904762,23.80952381,9.523809524,33.33333333,4.761904762,23.80952381,0.0,0.0
2021-08,National,BELLEGARDE (AIN),PARIS LYON,164,179,1,89,6.192883895131071,3.0069288389513105,24,24.62361111,4.738857678,11,38.71363636,5.0,2.0,12.5,29.166666666666703,45.83333333,4.166666666666671,8.333333333,0.0,0.0,0.0
2021-08,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,195,171,1,121,15.43085399,10.99418146,51,28.01862745,11.47366864,51,28.018627450980404,14.0,1.0,58.823529411764696,11.76470588,15.68627451,7.843137255,5.882352941,0.0,0.0,0.0
2021-08,National,PARIS LYON,MULHOUSE VILLE,170,241,0,20,9.296666667,0.611479945,8,22.85625,1.602627939,4,32.55416667,2.0,0.0,37.5,0.0,12.5,12.5,25.0,12.5,0.0,0.0
2021-08,National,DIJON VILLE,PARIS LYON,99,302,0,92,8.706521739,2.711944444,11,45.94545455,1.624166667,10,49.09333333,5.0,2.0,36.36363636,27.27272727,0.0,18.18181818,0.0,18.18181818,0.0,0.0
2021-08,National,PARIS EST,STRASBOURG,125,519,4,88,8.661174242,1.605695793,26,23.53141026,0.161941748,20,26.66166667,4.0,0.0,7.692307692,15.38461538,3.846153846,19.23076923,11.53846154,42.30769231,0.0,0.0
2021-09,National,PARIS EST,STRASBOURG,123,511,0,88,10.98920455,1.990606654,21,40.69761905,1.301826484,18,45.16759259,9.0,3.0,19.04761905,14.28571429,0.0,19.04761905,0.0,47.61904762,0.0,0.0
2021-09,National,PARIS LYON,MULHOUSE VILLE,173,256,0,32,15.0328125,1.793880208,18,30.14722222,1.614908854,14,35.02857143,4.0,2.0,16.66666667,27.77777778,5.555555555555561,11.11111111,33.33333333,5.555555555555561,0.0,0.0
2021-09,National,BELLEGARDE (AIN),PARIS LYON,164,188,0,51,5.994444444444441,1.590514184,20,36.475,4.61108156,13,48.56025641,7.0,3.0,30.0,35.0,10.0,0.0,0.0,25.0,0.0,0.0
2021-09,National,DIJON VILLE,PARIS LYON,99,323,0,98,7.097278911564621,2.248654244,31,33.75107527,3.7772256728778495,23,41.07463768,12.0,4.0,12.903225806451598,29.032258064516096,35.48387097,9.677419355,6.4516129032258105,6.4516129032258105,0.0,0.0
2021-09,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,183,144,1,93,14.462186379928298,9.314568765,64,33.98489583,17.52995338,56,36.89583333,28.0,3.0,56.25,14.0625,26.5625,0.0,3.125,0.0,0.0,0.0
2021-10,National,DIJON VILLE,PARIS LYON,99,302,0,149,7.962416107382549,4.020376523,32,38.22447917,5.734219269,24,46.33263889,12.0,5.0,13.79310345,34.48275862,6.896551724,24.13793103,3.448275862,17.24137931,0.0,0.0
2021-10,National,PARIS EST,STRASBOURG,123,551,0,133,10.52844612,2.558681186,43,29.65426357,2.192256503,29,37.18965517,17.0,1.0,14.28571429,16.66666667,2.380952381,28.57142857,21.428571428571395,16.66666667,0.0,0.0
2021-10,National,BELLEGARDE (AIN),PARIS LYON,164,196,0,45,7.527777778,1.720493197,25,25.864,4.23707483,14,36.10952381,5.0,1.0,16.66666667,8.333333333,41.66666667,12.5,4.166666667,16.66666667,0.0,0.0
2021-10,National,PARIS LYON,MULHOUSE VILLE,174,241,0,39,22.14444444,3.404840941,25,41.252,4.557123098,18,51.88981481,11.0,4.0,0.0,8.0,12.0,44.0,20.0,16.0,0.0,0.0
2021-10,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,186,176,0,129,24.38850129,16.45028409,86,31.46744186,16.85653409,70,35.49309524,25.0,8.0,41.86046511627911,18.604651162790702,22.093023255814003,6.976744186,4.651162791,5.813953488,0.0,0.0
2021-11,National,BELLEGARDE (AIN),PARIS LYON,164,190,0,72,4.506481481,1.7363315696648998,19,41.65175439,4.59691358,9,73.27962963,8.0,4.0,52.63157895,10.52631579,21.05263158,10.52631579,0.0,5.263157895,0.0,0.0
